date,rank,movieCd,movieNm,openDt,audiCnt,audiAcc,salesAmt,salesAcc,scrnCnt,showCnt
2026-05-04,4,20261782,프로젝트 헤일메리,2026-03-18,26249,2675834,293826210,30284585660,522,755
2026-05-04,5,20240532,짱구,2026-04-22,15623,314124,149130540,3047291360,497,797
2026-05-04,6,20242837,왕과 사는 남자,2026-02-04,10724,16790224,99629370,162080052450,325,437
2026-05-04,7,20262685,란 12.3,2026-04-22,6817,205915,64661800,2062048500,330,430
2026-05-04,8,20247648,내 이름은,2026-04-15,2220,194193,21690300,1735007580,146,185
2026-05-04,9,20263327,사랑의 하츄핑 특별판,2026-05-01,1496,9039,13780700,86000460,213,237
2026-05-04,10,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,1436,34545,13365900,446921150,85,96
2026-05-05,1,20259773,슈퍼 마리오 갤럭시,2026-04-29,283280,1110679,2732284910,10707165420,1847,6853
2026-05-05,2,20259791,악마는 프라다를 입는다 2,2026-04-29,124686,959115,1270274500,9454142790,1199,4038
2026-05-05,3,20254121,살목지,2026-04-08,108212,2836174,1105314490,29037687810,1233,3333
2026-05-05,4,20261782,프로젝트 헤일메리,2026-03-18,30809,2706643,357831060,30642416720,496,708
2026-05-05,5,20240532,짱구,2026-04-22,19000,333124,188177010,3235468370,505,754
2026-05-05,6,20242837,왕과 사는 남자,2026-02-04,13309,16803533,131301150,162211353600,350,455
2026-05-05,7,20262685,란 12.3,2026-04-22,8889,214804,86380500,2148429000,268,330
2026-05-05,8,20263327,사랑의 하츄핑 특별판,2026-05-01,3284,12323,31415900,117416360,254,299
2026-05-05,9,20262906,극장판 반짝반짝 달님이: 싱어롱 파티,2026-05-01,2342,9515,22656650,89495750,169,238
2026-05-05,10,20247648,내 이름은,2026-04-15,2073,196266,19394600,1754402180,140,165
2026-05-06,1,20259791,악마는 프라다를 입는다 2,2026-04-29,35509,994624,353401880,9807544670,1158,3912
2026-05-06,2,20254121,살목지,2026-04-08,20988,2857162,213027110,29250714920,961,2874
2026-05-06,3,20259773,슈퍼 마리오 갤럭시,2026-04-29,13523,1124202,129249190,10836414610,900,2280
2026-05-06,4,20261782,프로젝트 헤일메리,2026-03-18,9281,2715924,105995390,30748412110,488,807
2026-05-06,5,20240532,짱구,2026-04-22,7081,340205,64895270,3300363640,448,722
2026-05-06,6,20242837,왕과 사는 남자,2026-02-04,3299,16806832,30149800,162241503400,324,438
2026-05-06,7,20262947,모탈 컴뱃 2,2026-05-06,2543,2709,27663250,29157250,365,592
2026-05-06,8,20262685,란 12.3,2026-04-22,2227,217031,21038300,2169467300,253,335
2026-05-06,9,20261943,올 그린스,2026-05-06,2194,2694,15269950,19079950,133,201
2026-05-06,10,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,1954,37573,13234400,471698600,55,61
2026-05-07,1,20259791,악마는 프라다를 입는다 2,2026-04-29,31480,1026104,313116700,10120661370,1173,3792
2026-05-07,2,20254121,살목지,2026-04-08,18283,2875445,185687020,29436401940,929,2748
2026-05-07,3,20259773,슈퍼 마리오 갤럭시,2026-04-29,10471,1134673,101582780,10937997390,880,2003
2026-05-07,4,20261782,프로젝트 헤일메리,2026-03-18,8492,2724416,98177580,30846589690,543,859
2026-05-07,5,20259626,마이클,2026-05-13,8113,15115,73401000,144057000,45,45
2026-05-07,6,20240532,짱구,2026-04-22,5142,345347,49583740,3349947380,457,734
2026-05-07,7,20242837,왕과 사는 남자,2026-02-04,3922,16810754,34783450,162276286850,361,494
2026-05-07,8,20262685,란 12.3,2026-04-22,2431,219462,22746200,2192213500,275,381
2026-05-07,9,20262947,모탈 컴뱃 2,2026-05-06,1706,4415,17902650,47059900,358,515
2026-05-07,10,20247648,내 이름은,2026-04-15,1592,199603,13816050,1783961130,126,167
2026-05-08,1,20259791,악마는 프라다를 입는다 2,2026-04-29,42875,1068979,439076090,10559737460,1182,4046
2026-05-08,2,20254121,살목지,2026-04-08,26377,2901822,276930830,29713332770,996,3233
2026-05-08,3,20259773,슈퍼 마리오 갤럭시,2026-04-29,17524,1152197,168721020,11106718410,924,2350
2026-05-08,4,20261782,프로젝트 헤일메리,2026-03-18,12485,2736901,151858280,30998447970,568,955
2026-05-08,5,20240532,짱구,2026-04-22,6118,351465,61352800,3411300180,473,813
2026-05-08,6,20242837,왕과 사는 남자,2026-02-04,5823,16816577,54004050,162330290900,424,598
2026-05-08,7,20262685,란 12.3,2026-04-22,2393,221855,24332350,2216545850,301,414
2026-05-08,8,20262947,모탈 컴뱃 2,2026-05-06,2135,6550,24040050,71099950,362,526
2026-05-08,9,20247648,내 이름은,2026-04-15,2056,201659,17033600,1800994730,106,144
2026-05-08,10,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,757,39306,6347700,485148900,52,58
2026-05-09,1,20259791,악마는 프라다를 입는다 2,2026-04-29,84302,1153281,880958490,11440695950,1162,4165
2026-05-09,2,20259773,슈퍼 마리오 갤럭시,2026-04-29,84026,1236223,817825580,11924543990,1435,4789
2026-05-09,3,20254121,살목지,2026-04-08,64731,2966553,672255250,30385588020,1083,3863
2026-05-09,4,20261782,프로젝트 헤일메리,2026-03-18,25296,2762197,319634340,31318082310,605,1107
2026-05-09,5,20240532,짱구,2026-04-22,12913,364378,132699780,3543999960,498,900
2026-05-09,6,20242837,왕과 사는 남자,2026-02-04,8658,16825235,87749830,162418040730,400,596
2026-05-09,7,20262685,란 12.3,2026-04-22,4322,226177,43943760,2260489610,305,405
2026-05-09,8,20262947,모탈 컴뱃 2,2026-05-06,3159,9709,37534140,108634090,365,447
2026-05-09,9,20247648,내 이름은,2026-04-15,1545,203204,13772500,1814767230,104,127
2026-05-09,10,20261943,올 그린스,2026-05-06,1228,5847,11126200,45345750,120,147
2026-05-10,1,20259773,슈퍼 마리오 갤럭시,2026-04-29,82482,1318705,799922360,12724466350,1422,4618
2026-05-10,2,20259791,악마는 프라다를 입는다 2,2026-04-29,68336,1221617,709762320,12150458270,1132,3898
2026-05-10,3,20254121,살목지,2026-04-08,56204,3022757,581454750,30967042770,1088,3653
2026-05-10,4,20261782,프로젝트 헤일메리,2026-03-18,20769,2782966,257972810,31576055120,608,1047
2026-05-10,5,20240532,짱구,2026-04-22,12231,376609,125904100,3669904060,494,869
2026-05-10,6,20242837,왕과 사는 남자,2026-02-04,8286,16833521,83398400,162501439130,385,566
2026-05-10,7,20262685,란 12.3,2026-04-22,4210,230387,41936150,2302425760,297,398
2026-05-10,8,20262947,모탈 컴뱃 2,2026-05-06,2340,12049,27477950,136112040,335,404
2026-05-10,9,20247648,내 이름은,2026-04-15,1540,204744,13356750,1828123980,97,122
2026-05-10,10,20262775,기동전사 건담: 섬광의 하사웨이 키르케의 마녀,2026-04-22,819,41274,8243550,504130900,50,53
2026-05-11,1,20259791,악마는 프라다를 입는다 2,2026-04-29,24856,1246473,250692610,12401150880,1079,3498
2026-05-11,2,20254121,살목지,2026-04-08,14561,3037318,149637230,31116680000,878,2641
2026-05-11,3,20259773,슈퍼 마리오 갤럭시,2026-04-29,7191,1325896,72856350,12797322700,733,1685
2026-05-11,4,20261782,프로젝트 헤일메리,2026-03-18,7049,2790015,86328020,31662383140,546,934
2026-05-11,5,20240532,짱구,2026-04-22,4447,381056,43781220,3713685280,429,785
2026-05-11,6,20242837,왕과 사는 남자,2026-02-04,3446,16836967,31877200,162533316330,372,555
2026-05-11,7,20262685,란 12.3,2026-04-22,1590,231977,15206950,2317632710,271,360
2026-05-11,8,20259626,마이클,2026-05-13,1506,18371,16200000,188341000,4,4
2026-05-11,9,20262947,모탈 컴뱃 2,2026-05-06,1168,13217,12540250,148652290,314,410
2026-05-11,10,20247648,내 이름은,2026-04-15,896,205640,8243200,1836367180,99,128
2026-05-12,1,20259791,악마는 프라다를 입는다 2,2026-04-29,23289,1269762,233015130,12634166010,1099,3484
2026-05-12,2,20254121,살목지,2026-04-08,13398,3050716,135801390,31252481390,891,2632
2026-05-12,3,20261782,프로젝트 헤일메리,2026-03-18,7512,2797527,92794180,31755177320,545,961
2026-05-12,4,20259773,슈퍼 마리오 갤럭시,2026-04-29,7350,1333246,72908300,12870231000,730,1641
2026-05-12,5,20242837,왕과 사는 남자,2026-02-04,4875,16841842,42324220,162575640550,398,592
2026-05-12,6,20240532,짱구,2026-04-22,4170,385226,41101850,3754787130,436,791
2026-05-12,7,20262685,란 12.3,2026-04-22,2566,234543,22971150,2340603860,275,375
2026-05-12,8,20262947,모탈 컴뱃 2,2026-05-06,1216,14433,12890900,161543190,316,404
2026-05-12,9,20247648,내 이름은,2026-04-15,1069,206709,8668500,1845035680,103,136
2026-05-12,10,20261943,올 그린스,2026-05-06,554,7695,4909500,62722550,107,139
2026-05-13,1,20259626,마이클,2026-05-13,99902,118488,1048765650,1239101650,1734,6157
2026-05-13,2,20259791,악마는 프라다를 입는다 2,2026-04-29,29970,1299732,292037450,12926203460,817,2285
2026-05-13,3,20254121,살목지,2026-04-08,16441,3067157,158754100,31411235490,728,1841
2026-05-13,4,20261782,프로젝트 헤일메리,2026-03-18,7048,2804575,70766810,31825944130,356,495
2026-05-13,5,20259773,슈퍼 마리오 갤럭시,2026-04-29,6561,1339807,59740620,12929971620,519,838
2026-05-13,6,20242837,왕과 사는 남자,2026-02-04,4625,16846467,37597000,162613237550,266,335
2026-05-13,7,20252801,교생실습,2026-05-13,3707,5801,32963550,48736550,253,394
2026-05-13,8,20240532,짱구,2026-04-22,3306,388532,30379100,3785166230,324,445
2026-05-13,9,20040695,이프 온리,2004-10-29,2988,1040634,30361050,6983325760,223,309
2026-05-13,10,20194376,탑건: 매버릭,2022-06-22,2718,8252163,27551250,88564987444,111,174
2026-05-14,1,20259626,마이클,2026-05-13,59035,177523,653730300,1892831950,1687,5731
2026-05-14,2,20259791,악마는 프라다를 입는다 2,2026-04-29,23909,1323641,252564470,13178767930,826,2301
2026-05-14,3,20254121,살목지,2026-04-08,11588,3078745,124792170,31536027660,715,1763
2026-05-14,4,20259773,슈퍼 마리오 갤럭시,2026-04-29,6117,1345924,57093380,12987065000,515,805
2026-05-14,5,20261782,프로젝트 헤일메리,2026-03-18,5192,2809767,56127050,31882071180,381,519
2026-05-14,6,20242837,왕과 사는 남자,2026-02-04,3739,16850206,33632950,162646870500,261,326
2026-05-14,7,20252801,교생실습,2026-05-13,3484,9285,24873900,73610450,237,396
2026-05-14,8,20240532,짱구,2026-04-22,2885,391417,27491600,3812657830,296,407
2026-05-14,9,20040695,이프 온리,2004-10-29,2474,1043108,27762100,7011087860,231,320
2026-05-14,10,20194376,탑건: 매버릭,2022-06-22,2087,8254250,25112800,88590100244,125,198
2026-05-15,1,20259626,마이클,2026-05-13,86922,264445,1011694630,2904526580,1718,6216
2026-05-15,2,20259791,악마는 프라다를 입는다 2,2026-04-29,30518,1354159,335660670,13514428600,843,2487
2026-05-15,3,20254121,살목지,2026-04-08,20009,3098754,221876930,31757904590,743,2011
2026-05-15,4,20259773,슈퍼 마리오 갤럭시,2026-04-29,9229,1355153,90325930,13077390930,579,944
2026-05-15,5,20261782,프로젝트 헤일메리,2026-03-18,8386,2818153,92849590,31974920770,414,598
2026-05-15,6,20242837,왕과 사는 남자,2026-02-04,4155,16854361,39141120,162686011620,276,346
2026-05-15,7,20252801,교생실습,2026-05-13,3378,12663,27754250,101364700,240,385
2026-05-15,8,20040695,이프 온리,2004-10-29,3187,1046295,37642710,7048730570,231,328
2026-05-15,9,20240532,짱구,2026-04-22,3080,394497,31154620,3843812450,306,438
2026-05-15,10,20194376,탑건: 매버릭,2022-06-22,3061,8257311,39314500,88629414744,131,204
2026-05-16,1,20259626,마이클,2026-05-13,204422,468867,2384957140,5289483720,1696,6808
2026-05-16,2,20259773,슈퍼 마리오 갤럭시,2026-04-29,55266,1410419,559033840,13636424770,902,2198
2026-05-16,3,20259791,악마는 프라다를 입는다 2,2026-04-29,49883,1404042,562367290,14076795890,870,2621
2026-05-16,4,20254121,살목지,2026-04-08,38823,3137577,432101080,32190005670,751,2170
2026-05-16,5,20261782,프로젝트 헤일메리,2026-03-18,15867,2834020,180963400,32155884170,437,623
2026-05-16,6,20194376,탑건: 매버릭,2022-06-22,7199,8264510,90978610,88720393354,133,207
2026-05-16,7,20252801,교생실습,2026-05-13,5250,17913,47693350,149058050,237,350
2026-05-16,8,20240532,짱구,2026-04-22,4684,399181,49866370,3893678820,284,408
2026-05-16,9,20242837,왕과 사는 남자,2026-02-04,4664,16859025,49144000,162735155620,249,328
2026-05-16,10,20040695,이프 온리,2004-10-29,4475,1050770,51651810,7100382380,232,291
2026-05-17,1,20259626,마이클,2026-05-13,179025,647892,2041192250,7330675970,1661,6416
2026-05-17,2,20259773,슈퍼 마리오 갤럭시,2026-04-29,59067,1469486,597054380,14233479150,903,2169
2026-05-17,3,20259791,악마는 프라다를 입는다 2,2026-04-29,40144,1444186,450656330,14527452220,847,2516
2026-05-17,4,20254121,살목지,2026-04-08,32131,3169708,353002090,32543007760,743,2010
2026-05-17,5,20261782,프로젝트 헤일메리,2026-03-18,13124,2847144,146776040,32302660210,424,598
2026-05-17,6,20194376,탑건: 매버릭,2022-06-22,6030,8270540,74198600,88794591954,135,195
2026-05-17,7,20242837,왕과 사는 남자,2026-02-04,4854,16863879,50713170,162785868790,252,330
2026-05-17,8,20040695,이프 온리,2004-10-29,4820,1055590,55535390,7155917770,242,302
2026-05-17,9,20240532,짱구,2026-04-22,4676,403857,49453400,3943132220,284,407
2026-05-17,10,20252801,교생실습,2026-05-13,4109,22022,36358800,185416850,237,340
2026-05-18,1,20259626,마이클,2026-05-13,43653,691545,479831820,7810507790,1534,5202
2026-05-18,2,20259791,악마는 프라다를 입는다 2,2026-04-29,14277,1458463,151073870,14678526090,774,2200
2026-05-18,3,20254121,살목지,2026-04-08,8793,3178501,95426650,32638434410,622,1583
2026-05-18,4,20261782,프로젝트 헤일메리,2026-03-18,3965,2851109,43297140,32345957350,391,580
2026-05-18,5,20259773,슈퍼 마리오 갤럭시,2026-04-29,3642,1473128,36799980,14270279130,444,685
2026-05-18,6,20248252,와일드 씽,2026-06-03,2440,2652,22216000,24210000,8,9
2026-05-18,7,20242837,왕과 사는 남자,2026-02-04,2426,16866305,22702700,162808571490,261,348
2026-05-18,8,20252402,군체,2026-05-21,1941,2347,20498000,24308000,9,9
2026-05-18,9,20040695,이프 온리,2004-10-29,1830,1057420,20203150,7176120920,210,290
2026-05-18,10,20240532,짱구,2026-04-22,1790,405647,17974100,3961106320,264,364
2026-05-19,1,20259626,마이클,2026-05-13,38032,729577,410908860,8221416650,1526,5059
2026-05-19,2,20259791,악마는 프라다를 입는다 2,2026-04-29,13783,1472246,144264530,14822790620,772,2174
2026-05-19,3,20254121,살목지,2026-04-08,7973,3186474,85084100,32723518510,613,1541
2026-05-19,4,20259773,슈퍼 마리오 갤럭시,2026-04-29,3890,1477018,36829940,14307109070,442,666
2026-05-19,5,20261782,프로젝트 헤일메리,2026-03-18,3750,2854859,41028280,32386985630,401,578
2026-05-19,6,20242837,왕과 사는 남자,2026-02-04,3014,16869319,26663250,162835234740,261,353
2026-05-19,7,20240532,짱구,2026-04-22,2144,407791,19875800,3980982120,265,366
2026-05-19,8,20252402,군체,2026-05-21,1953,4300,21062000,45370000,9,9
2026-05-19,9,20040695,이프 온리,2004-10-29,1833,1059253,20509050,7196629970,211,291
2026-05-19,10,20194376,탑건: 매버릭,2022-06-22,1830,8274051,21837720,88836725594,130,184
2026-05-20,1,20259626,마이클,2026-05-13,48844,778421,522751410,8744168060,1563,5288
2026-05-20,2,20259791,악마는 프라다를 입는다 2,2026-04-29,15939,1488185,169166720,14991957340,752,2137
2026-05-20,3,20252402,군체,2026-05-21,14212,18512,135623000,180993000,68,70
2026-05-20,4,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,11687,13475,131275280,152998450,440,901
2026-05-20,5,20254121,살목지,2026-04-08,9620,3196094,101787700,32825306210,644,1560
2026-05-20,6,20261782,프로젝트 헤일메리,2026-03-18,4949,2859808,52963600,32439949230,370,537
2026-05-20,7,20259773,슈퍼 마리오 갤럭시,2026-04-29,3741,1480759,34344910,14341453980,392,531
2026-05-20,8,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,3635,5154,41492300,57821300,155,273
2026-05-20,9,20242837,왕과 사는 남자,2026-02-04,3521,16872840,31056600,162866291340,251,344
2026-05-20,10,20194376,탑건: 매버릭,2022-06-22,1915,8275966,22155540,88858881134,93,147
2026-05-21,1,20252402,군체,2026-05-21,199762,218274,2134346400,2315339400,1964,8118
2026-05-21,2,20259626,마이클,2026-05-13,29285,807706,306013710,9050181770,868,2623
2026-05-21,3,20259791,악마는 프라다를 입는다 2,2026-04-29,9413,1497598,100808750,15092766090,529,1108
2026-05-21,4,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,4093,17568,45314610,198313060,373,603
2026-05-21,5,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,3895,3895,43427110,43427110,115,205
2026-05-21,6,20263363,리마인더스 오브 힘,2026-05-27,3000,3000,21000000,21000000,17,17
2026-05-21,7,20254121,살목지,2026-04-08,2914,3199008,32064850,32857371060,384,545
2026-05-21,8,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,2674,7828,31733050,89554350,133,212
2026-05-21,9,20259773,슈퍼 마리오 갤럭시,2026-04-29,2518,1483277,19872600,14361326580,200,234
2026-05-21,10,20242837,왕과 사는 남자,2026-02-04,2334,16875174,18803950,162885095290,137,161
2026-05-22,1,20252402,군체,2026-05-21,230039,448313,2579467970,4894807370,2026,8607
2026-05-22,2,20259626,마이클,2026-05-13,41008,848714,463522440,9513704210,874,2796
2026-05-22,3,20259791,악마는 프라다를 입는다 2,2026-04-29,11684,1509282,131440680,15224206770,544,1174
2026-05-22,4,20254121,살목지,2026-04-08,4841,3203849,56039500,32913410560,446,667
2026-05-22,5,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,4779,22347,56722090,255035150,378,607
2026-05-22,6,20259773,슈퍼 마리오 갤럭시,2026-04-29,3594,1486871,33194200,14394520780,237,288
2026-05-22,7,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,2850,10678,33818900,123373250,138,220
2026-05-22,8,20261782,프로젝트 헤일메리,2026-03-18,2654,2864163,30616450,32489420400,181,221
2026-05-22,9,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,2543,6438,29917080,73344190,109,181
2026-05-22,10,20242837,왕과 사는 남자,2026-02-04,1500,16876674,14060700,162899155990,129,150
2026-05-23,1,20252402,군체,2026-05-21,475783,924096,5335378380,10230185750,2103,9523
2026-05-23,2,20259626,마이클,2026-05-13,103652,952366,1168618310,10682322520,856,2839
2026-05-23,3,20259773,슈퍼 마리오 갤럭시,2026-04-29,24347,1511218,247923560,14642444340,610,1039
2026-05-23,4,20259791,악마는 프라다를 입는다 2,2026-04-29,15980,1525262,181320550,15405527320,521,931
2026-05-23,5,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,11699,34046,133851900,388887050,397,552
2026-05-23,6,20254121,살목지,2026-04-08,8638,3212487,97702190,33011112750,414,560
2026-05-23,7,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,6708,7109,57552900,60359900,221,372
2026-05-23,8,20261782,프로젝트 헤일메리,2026-03-18,5490,2869653,63618250,32553038650,171,211
2026-05-23,9,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,5283,15961,61579400,184952650,155,204
2026-05-23,10,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,4873,11311,59098130,132442320,124,182
2026-05-24,1,20252402,군체,2026-05-21,577520,1501616,6429675700,16659861450,2110,9509
2026-05-24,2,20259626,마이클,2026-05-13,122850,1075216,1372333100,12054655620,922,2924
2026-05-24,3,20259773,슈퍼 마리오 갤럭시,2026-04-29,27591,1538809,282533780,14924978120,621,1059
2026-05-24,4,20259791,악마는 프라다를 입는다 2,2026-04-29,16996,1542258,191649900,15597177220,524,904
2026-05-24,5,20254121,살목지,2026-04-08,9998,3222485,113065900,33124178650,404,565
2026-05-24,6,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,8702,42748,98825670,487712720,375,525
2026-05-24,7,20261782,프로젝트 헤일메리,2026-03-18,6975,2876628,80397000,32633435650,170,207
2026-05-24,8,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,5355,12464,47976700,108336600,220,354
2026-05-24,9,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,4591,20552,53486500,238439150,153,196
2026-05-24,10,20263253,극장판 내 마음의 위험한 녀석,2026-05-21,4429,15740,54555100,186997420,124,181
2026-05-25,1,20252402,군체,2026-05-21,516988,2018604,5669420710,22329282160,2060,9008
2026-05-25,2,20259626,마이클,2026-05-13,109377,1184593,1189096280,13243751900,901,2773
2026-05-25,3,20259773,슈퍼 마리오 갤럭시,2026-04-29,38095,1576904,386686540,15311664660,585,1027
2026-05-25,4,20259791,악마는 프라다를 입는다 2,2026-04-29,16318,1558576,181207340,15778384560,495,842
2026-05-25,5,20254121,살목지,2026-04-08,8147,3230632,90076350,33214255000,384,514
2026-05-25,6,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,7308,50056,81767710,569480430,368,501
2026-05-25,7,20261782,프로젝트 헤일메리,2026-03-18,6880,2883508,76218220,32709653870,176,209
2026-05-25,8,20263222,극장판 호빵맨: 세균맨과 그림책의 루룬,2026-05-23,6682,19146,61517600,169854200,221,350
2026-05-25,9,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,5652,26204,67013600,305452750,153,201
2026-05-25,10,20242837,왕과 사는 남자,2026-02-04,2802,16883799,27949860,162971925860,117,144
2026-05-26,1,20252402,군체,2026-05-21,150488,2169092,1585100740,23914382900,1858,7855
2026-05-26,2,20259626,마이클,2026-05-13,20593,1205186,212201670,13455953570,809,2436
2026-05-26,3,20259791,악마는 프라다를 입는다 2,2026-04-29,5821,1564397,62754630,15841139190,487,992
2026-05-26,4,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,3192,29396,37500550,342953300,142,211
2026-05-26,5,20254121,살목지,2026-04-08,2196,3232828,24665900,33238920900,331,464
2026-05-26,6,20261782,프로젝트 헤일메리,2026-03-18,2107,2885615,23103620,32732757490,198,268
2026-05-26,7,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,2006,52062,21791930,591272360,335,471
2026-05-26,8,20259773,슈퍼 마리오 갤럭시,2026-04-29,1198,1578102,11154100,15322818760,176,204
2026-05-26,9,20242837,왕과 사는 남자,2026-02-04,1181,16884980,10669250,162982595110,134,152
2026-05-26,10,20262972,남태령,2026-05-20,706,4761,5858650,41725250,54,64
2026-05-27,1,20252402,군체,2026-05-21,209405,2378497,2017347160,25931730060,1813,6970
2026-05-27,2,20263030,백룸,2026-05-27,54103,54631,527833890,535603890,688,1609
2026-05-27,3,20259626,마이클,2026-05-13,34487,1239673,339208030,13795161600,809,1879
2026-05-27,4,20258236,만달로리안과 그로구,2026-05-27,26242,27634,290204530,314300530,809,2103
2026-05-27,5,20259791,악마는 프라다를 입는다 2,2026-04-29,5333,1569730,52984700,15894123890,304,452
2026-05-27,6,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,3533,32929,33738100,376691400,149,178
2026-05-27,7,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,2935,54997,30452850,621725210,166,195
2026-05-27,8,20258837,뒷자리에 태워줘,2026-05-27,2045,3674,19684900,36459100,155,201
2026-05-27,9,20261782,프로젝트 헤일메리,2026-03-18,1398,2887013,14555450,32747312940,106,126
2026-05-27,10,20263644,미세스 그린 애플 매지컬 10주년 기념 라이브 ~피오르드~ 온 스크린,2026-05-27,1279,1279,31975000,31975000,21,21
2026-05-28,1,20252402,군체,2026-05-21,125432,2503929,1297081510,27228811570,1773,6887
2026-05-28,2,20263030,백룸,2026-05-27,33233,87864,362902140,898506030,716,1691
2026-05-28,3,20259626,마이클,2026-05-13,18579,1258252,193972910,13989134510,750,1805
2026-05-28,4,20258236,만달로리안과 그로구,2026-05-27,12037,39671,142624350,456924880,714,1720
2026-05-28,5,20261766,상자 속의 양,2026-06-10,5408,5408,48672000,48672000,32,32
2026-05-28,6,20263521,카드캡터 체리 극장판,2026-05-28,4456,4456,47883110,47883110,162,238
2026-05-28,7,20259791,악마는 프라다를 입는다 2,2026-04-29,3695,1573425,38536350,15932660240,291,424
2026-05-28,8,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,2275,35204,25996800,402688200,139,171
2026-05-28,9,20248252,와일드 씽,2026-06-03,1988,5077,17897000,46040000,10,10
2026-05-28,10,20258837,뒷자리에 태워줘,2026-05-27,1634,5308,14032650,50491750,142,191
2026-05-29,1,20252402,군체,2026-05-21,182224,2686153,1976592280,29205403850,1854,7389
2026-05-29,2,20263030,백룸,2026-05-27,57805,145669,657402110,1555908140,773,1851
2026-05-29,3,20259626,마이클,2026-05-13,23414,1281666,261377230,14250511740,771,1811
2026-05-29,4,20258236,만달로리안과 그로구,2026-05-27,15000,54671,191356780,648281660,699,1670
2026-05-29,5,20263512,이상한 과자 가게 전천당,2026-05-29,6683,8630,57947950,80011150,485,738
2026-05-29,6,20248252,와일드 씽,2026-06-03,6217,11294,61953000,107993000,33,33
2026-05-29,7,20259791,악마는 프라다를 입는다 2,2026-04-29,4255,1577680,47553490,15980213730,265,390
2026-05-29,8,20263344,너바나 더 밴드 : 전설적 밴드 ‘너바나’와는 별 관련 없는 ‘너바나 더 밴드’의 콤비 맷과 제이. 어느 날 공연을 위해 타임머신을 만드는 황당한 작전을 세우고 처음 만났던 17년 전으로 돌,2026-05-20,2538,37742,31051750,433739950,138,166
2026-05-29,9,20258837,뒷자리에 태워줘,2026-05-27,1715,7023,18367900,68859650,140,187
2026-05-29,10,20262975,신극장판 은혼: 요시와라 대염상,2026-05-20,1628,58128,18956200,657093430,140,155
2026-05-30,1,20252402,군체,2026-05-21,423314,3109467,4520456510,33725860360,1991,8490
